Subject Code	Course Number	Class Number	Associated Class Number	Days	Start Time	End Time	Room	Instructor(s)	instructor_pittid	Ta(s)	Type	Session	Writing	Enrollment Cap	Current Enrollment	Current Waitlist	cross_list_id	Notes	Description	deleted	Academic Term Code	last_modified
TELCOM	2820	25868	1100	TuTh	01:15 pm	02:30 pm	TBA	P. Krishnamurthy	prashk		LEC	AT								0	2214	2020-10-28 11:42:18
TELCOM	2921	25560	1010	ByAppt	12:00 am	12:00 am	TBA	K. Pelechrinis	kpele		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2921	25563	1020	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2921	25565	1030	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2921	25570	1050	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2921	25572	1060	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2921	25575	1070	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2923	25595	1010	ByAppt	12:00 am	12:00 am	TBA	P. Krishnamurthy	prashk		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2923	25598	1020	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2923	25600	1030	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2923	25602	1050	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2923	25608	1060	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2923	25610	1070	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2924	25614	1010	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2924	25617	1020	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2924	25618	1030	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2924	25620	1050	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2924	25622	1060	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2924	25624	1070	ByAppt	12:00 am	12:00 am	TBA	M. Weiss	mbw		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2925	25628	1010	ByAppt	12:00 am	12:00 am	TBA	M. Weiss	mbw		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2925	25631	1020	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2925	25633	1030	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2925	25636	1050	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2925	25639	1060	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2925	25642	1070	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2926	25647	1010	ByAppt	12:00 am	12:00 am	TBA	P. Krishnamurthy	prashk		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2926	25650	1020	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2926	25652	1030	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2926	25653	1050	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2926	25656	1060	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2926	25659	1070	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2927	25660	1010	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2927	25661	1020	ByAppt	12:00 am	12:00 am	TBA	P. Krishnamurthy	prashk		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2927	25663	1030	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2927	25664	1050	ByAppt	12:00 am	12:00 am	TBA	D. Tipper	dtipper		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2927	25665	1060	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2927	25666	1070	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2928	25670	1010	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2928	25672	1020	ByAppt	12:00 am	12:00 am	TBA	B. Palanisamy	bpalan		IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2928	25674	1030	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2928	25676	1050	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2928	25679	1060	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2928	25681	1070	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2928	25684	1080	ByAppt	12:00 am	12:00 am	TBA	TBD			IND	AT								0	2214	2020-10-28 11:42:18
TELCOM	2940	25776	1010	ByAppt	12:00 am	12:00 am	TBA	A. Singh	adsingh		PRA	AT								0	2214	2020-10-28 11:42:18
TELCOM	2941	25777	1010	ByAppt	12:00 am	12:00 am	TBA	J. Joshi	jjoshi		THE	AT								0	2214	2020-10-28 11:42:18
TELCOM	2941	25778	1020	ByAppt	12:00 am	12:00 am	TBA	P. Krishnamurthy	prashk		THE	AT								0	2214	2020-10-28 11:42:18
TELCOM	2941	25779	1030	ByAppt	12:00 am	12:00 am	TBA	K. Pelechrinis	kpele		THE	AT								0	2214	2020-10-28 11:42:18
TELCOM	2941	25780	1050	ByAppt	12:00 am	12:00 am	TBA	M. Weiss	mbw		THE	AT								0	2214	2020-10-28 11:42:18
TELCOM	2941	25781	1060	ByAppt	12:00 am	12:00 am	TBA	D. Tipper	dtipper		THE	AT								0	2214	2020-10-28 11:42:18
TELCOM	2941	25782	1070	ByAppt	12:00 am	12:00 am	TBA	TBD			THE	AT								0	2214	2020-10-28 11:42:18
TELCOM	2982	27009	1010	ByAppt	12:00 am	12:00 am	TBA	A. Singh	adsingh		IND	AT								0	2214	2020-10-28 11:42:18
CS	0012	30030	1010	F	01:15 pm	03:05 pm	TBA	TBD			LAB	AT						DELETE SECTION		1	2214	2020-11-17 13:29:06
CS	0012	29300	1010	TuTh	02:50 pm	04:05 pm	TBA	TBD			LEC	AT						DELETE SECTION		1	2214	2020-11-17 13:29:27
CS	0010	30027	1025	MW	01:15 pm	02:30 pm	TBA	TBD			LEC	AT						DELETE SECTION		1	2214	2020-11-17 13:30:44
CS	0010	30021	1025	Th	08:55 am	10:45 am	TBA	TBD			LAB	AT						DELETE SECTION		1	2214	2020-11-17 13:30:50
CS	0134	25521	1020	Th	06:30 pm	09:00 pm	TBA	TBD			LEC	SE3						DELETE SECTION		1	2214	2020-11-17 13:32:23
CS	0441	27051	1220	TuTh	02:50 pm	04:05 pm	TBA	TBD			LEC	AT						DELETE LECTURE		1	2214	2020-11-17 13:42:43
CS	0441	27051	1220	TuTh	02:50 pm	04:05 pm	TBA	TBD			LEC	AT						DELETE LECTURE		1	2214	2020-11-17 13:42:43
CS	1622	25812	1200	TuTh	01:15 pm	02:30 pm	TBA	TBD			LEC	AT						DELETE CLASS		1	2214	2020-11-17 13:47:01
CS	1671	29306	1010	TuTh	01:15 pm	02:30 pm	TBA	TBD			LEC	AT						DELETE CLASS		1	2214	2020-11-17 13:47:53
CS	2520	30017	1010	Th	06:30 pm	09:20 pm	TBA	TBD			LEC	AT						DELETE COURSE		1	2214	2020-11-17 13:53:08
CS	2520	30017	1010	Th	06:30 pm	09:20 pm	TBA	TBD			LEC	AT						DELETE COURSE		1	2214	2020-11-17 13:53:08
CS	0007	25986	1200	Th	10:00 am	10:50 am	TBA	TBD			REC	AT						DELETE SECTION		1	2214	2020-11-17 13:56:42
CS	0007	31368	1240	Th	08:55 am	09:45 am	TBA	TBD			REC	AT						DELETE SECTION		1	2214	2020-11-17 13:57:11
